id,Name,Cuisine,Rating,NumberOfReviews,Address,ZipCode,Latitude,Longitude,IsClosed,InsertTime
Pvtj0dQ7r4fJOKNu7Beavw,Sai Organics,coffee,4.5,121,3021 30th Ave,11102,40.767185,-73.921506,False,15/10/2020 23:39:50
esrgbcohjRBpNZhDi4ErFA,Campbell & Co,coffee,4.5,91,502 Lorimer St,11211,40.7120245,-73.9488606,False,15/10/2020 23:39:50
GmO-vuYIlKO8MexarMmlUA,Sawada Coffee,coffee,5,35,33 Cortlandt Aly,10013,40.718047375177,-74.001948203275,False,15/10/2020 23:39:50
V4kHBho4ZiNdbuztgn0LWQ,Cafe Grumpy,coffee,4,120,13 Essex St,10002,40.71512,-73.99015,False,15/10/2020 23:39:50
wlZUabctW1qOQbg-OCPhzA,OK Cafe,coffee,4,167,22-04 33rd St,11105,40.7752143591642,-73.9098901301622,False,15/10/2020 23:39:50
bxU7CnSO9cFhq_1tQyX40A,787 Coffee,coffee,5,45,131 E 7th St,10009,40.72629,-73.98386,False,15/10/2020 23:39:50
r8PoVfV5vKmrLxSjbcfQLA,Squarrel Cafe,coffee,4.5,49,572 Atlantic Ave,11217,40.68444,-73.97889,False,15/10/2020 23:39:50
RW1PyIjuGQfLCAhK0lhxnQ,Tiger Sugar,coffee,4,159,5903 8th Ave,11220,40.6358699982869,-74.0089598670602,False,15/10/2020 23:39:50
DNohs_5mLVLtKc8kRnmXbw,OCAFE,coffee,3.5,245,482 6th Ave,10011,40.7358444596012,-73.997714430402,False,15/10/2020 23:39:50
STBNV2yArITdLJ1k5hfBig,Gotham Coffee Roasters,coffee,4.5,80,23 W 19th St,10011,40.73975,-73.99269,False,15/10/2020 23:39:50
-jlqWTfGwSF6O-9th_3kBw,Lakou Cafe,coffee,4.5,64,195 Utica Ave,11213,40.672,-73.93055,False,15/10/2020 23:39:50
Vdms7GjK3F3bls8kJkC48A,bwè kafe,coffee,4.5,265,1002 Washington St,07030,40.7487255334854,-74.0275103598833,False,15/10/2020 23:39:50
1-k63Nhn0lRe48Zrz-WuJA,Miss American Pie,coffee,5,38,86 5th Ave,11217,40.68049,-73.97785,False,15/10/2020 23:39:50
qeCuyVChvOBl4Yhtn56FSA,Kaffe 1668,coffee,3.5,202,401 Greenwich St,10013,40.72092,-74.00968,False,15/10/2020 23:39:50
w6B2Hp28yHyqIsjkKkwizQ,JJ Brown Cup,coffee,4,131,1707 2nd Ave,10128,40.77958,-73.95086,False,15/10/2020 23:39:50
mOyU7WIM5lHuAphNVdS--Q,Porto Rico Importing Co,coffee,4.5,55,636 Grand St,11211,40.7111625671387,-73.9467086791992,False,15/10/2020 23:39:50
YqWIbTBOOnyIPJ67XbJfhg,Burly Coffee,coffee,4.5,102,356 Throop Ave,11221,40.6920973,-73.9427741,False,15/10/2020 23:39:50
NG-KlDcSjBk3pfdzjXmMVw,Devocion,coffee,4,105,276 Livingston St,11201,40.68857,-73.98334,False,15/10/2020 23:39:50
UVMOgtXdJLYpttaZvGYL9g,Nespresso Boutique,coffee,3.5,227,92 Prince St,10012,40.72441,-73.998623,False,15/10/2020 23:39:50
SkGPIen8LUVLCV3ot-DKtw,Marcy & Myrtle Cafe,coffee,4.5,72,574 Marcy Ave,11206,40.6951266257375,-73.9492401651453,False,15/10/2020 23:39:50
pg-crIvq6f5Cl6mGohzkTA,UGC eats!,coffee,4.5,85,1674 Park Ave,10035,40.800667,-73.942729,False,15/10/2020 23:39:50
F_xfvWtka3ZHXxH94AFNrA,Seven Grams Caffe,coffee,4.5,75,76 Madison Ave,10016,40.74391,-73.98593,False,15/10/2020 23:39:50
d_-5wTKDIEP6QwTaDfHCKA,GrandLo Cafe,coffee,4.5,47,168 Broome St,10002,40.7168074,-73.9854576,False,15/10/2020 23:39:50
JccD4NQaF3vZuGGnAKeB7A,Sweetleaf,coffee,3.5,252,4615 Center Blvd,11109,40.7469015944119,-73.9562634274872,False,15/10/2020 23:39:50
wMYocgxx-pPbFFYPFYND5g,One Girl Cookies,coffee,3.5,254,33 Main St,11201,40.703327,-73.990368,False,15/10/2020 23:39:50
ttHjHdSFfQ1qE4Pk3EiSoA,Tea Drunk,coffee,4,147,123 E 7th St,10009,40.72643,-73.98419,False,15/10/2020 23:39:50
7PPk1YeN9IGIHXsEQNat1w,Darn Donuts,coffee,4,200,8723 4th Ave,11209,40.62128,-74.02864,False,15/10/2020 23:39:50
1Bv7VqxnnfJs8o9NUzGB1g,Dale View Biscuits and Beer,coffee,4.5,87,1170 Nostrand Ave,11225,40.65893,-73.95064,False,15/10/2020 23:39:50
KWC_KYP336tSFhAihd8plg,Bluestone Lane DUMBO Café,coffee,4,168,55 Prospect St,11201,40.70078,-73.9884299,False,15/10/2020 23:39:50
rFp19fzZl9VLy3o9QIsn5Q,Ginjan,coffee,5,39,85 E 125th St,10035,40.8053795,-73.9392237737775,False,15/10/2020 23:39:50
HxZflyUo1VWE6lF_b_rHVA,Choice Market,coffee,3.5,431,318 Lafayette Ave,11238,40.6884159690869,-73.9629691917761,False,15/10/2020 23:39:50
yfA52uk39F81HWUgHBTP0g,Communitea,coffee,4,124,11-18 46th Rd,11101,40.74541,-73.95018,False,15/10/2020 23:39:50
EfayCQ-uIn-yGDF4kcjBiQ,Paris Baguette,coffee,4,138,97 Court St,11201,40.6910452600365,-73.9915985693088,False,15/10/2020 23:39:50
U1sKlVRKlWPXQGiFU09Ydg,Ninth Street Espresso,coffee,4,117,109 E 56th St,10022,40.76081,-73.97034,False,15/10/2020 23:39:50
OMHH97xIajGoCK_G-X3x_Q,The Coffee Inn,coffee,4,162,1316 1st Ave,10021,40.7668045,-73.95653,False,15/10/2020 23:39:50
NfuHyyXieKyq0vScjHWATg,East One Coffee Roasters,coffee,4,168,384 Court St,11231,40.6812982171111,-73.9966663404755,False,15/10/2020 23:39:50
ucGCdO8Q4DkKrVQyvsbd1A,Sofia & Grace Cookie,coffee,4.5,63,163 Ralph Ave,11233,40.6844899,-73.92289,False,15/10/2020 23:39:50
guBuJN9Z-u8U0ytU_i4n_w,Malibu Diner,coffee,3.5,315,163 W 23rd St,10011,40.7441,-73.99488,False,15/10/2020 23:39:50
ow-4pJBSilK_Y0pSeL_V8A,Pret A Manger,coffee,3.5,201,857 Broadway,10003,40.73734,-73.99056,False,15/10/2020 23:39:50
OQOr0DE1HtSNfxO5_mwfFg,Five & Dime,coffee,4.5,86,8 Park Pl,10007,40.7126429155284,-74.0080474702053,False,15/10/2020 23:39:50
Xuw7N7_KqDBZMSAX5H-H1g,Elsewhere Espresso,coffee,4,96,335 E 6th St,10003,40.7268278898069,-73.9869972123936,False,15/10/2020 23:39:50
WCx5inY5VP05bjF3W05zcg,Macchiato Espresso Bar,coffee,4,194,141 E 44th St,10017,40.75265,-73.97462,False,15/10/2020 23:39:50
6uPzZapAHWEalyJdkjBqKw,Blank Slate - Midtown,coffee,4.5,80,941 2nd Ave,10022,40.75485,-73.96878,False,15/10/2020 23:39:50
gNuIdQMEddQUHUTiFXxZGg,Brownstone Bagel & Bread,coffee,3.5,237,671 Union St,11215,40.67744,-73.98274,False,15/10/2020 23:39:50
wGcquMur1HYWhc4baXB27A,Juicy Lucy Juice Bar,coffee,4,123,85 Ave A,10009,40.72526,-73.9843,False,15/10/2020 23:39:50
moo7CuKs4djrUCMHs4G_uQ,Café Integral,coffee,4,85,149 Elizabeth St,10012,40.720384,-73.995213,False,15/10/2020 23:39:50
fQnM0Eve80JMe4udNuLZjA,Gran Caffe' De Martini,coffee,5,41,609 Vanderbilt Ave,11238,40.67906,-73.96816,False,15/10/2020 23:39:50
k1zrPPGGMQdlHopP3MnxrQ,Storico,coffee,4,202,170 Ctr Park W,10024,40.779469,-73.973975,False,15/10/2020 23:39:50
gh7PxZ_xkttCbkFRO2nOLg,Nespresso Boutique,coffee,3.5,224,935 Madison Ave,10065,40.77313,-73.96426,False,15/10/2020 23:39:50
YnU0iNHkOZ1FgDGGNzJ5-Q,Tin Cup Cafe,coffee,4.5,75,719 4th Ave,11232,40.6612091,-73.996933,False,15/10/2020 23:39:50
lPnhmvKwU9Sl95G6gEsnkA,Joe Coffee Company,coffee,4,215,550 W 120th St,10027,40.8102539717584,-73.96196460665,False,15/10/2020 23:39:50
H2_mpDKae_hILgi0AG_9_A,Tap NYC,coffee,4,189,267 Columbus Ave,10023,40.7776844415719,-73.9784569824644,False,15/10/2020 23:39:50
W4UAL78mPBHTdi8G_te9Ew,Bonjour Crepes & Wine,coffee,3.5,223,1585 2nd Ave,10028,40.77557687,-73.953696,False,15/10/2020 23:39:50
0ywipQa5m1CD_wJFMUTRCA,Le French Tart,coffee,4,122,579 5th Ave,11215,40.664735,-73.98975,False,15/10/2020 23:39:50
ls3bzxgeffEZmZpEVijG-Q,Le Reveil Coffee,coffee,4,137,1322 2nd Ave,10021,40.76716,-73.95922,False,15/10/2020 23:39:50
lv6smQdVYEtW9CKUtXnw_w,Trix,coffee,3.5,215,145 Bedford Ave,11211,40.718891,-73.956227,False,15/10/2020 23:39:50
H8W_VT0FPZhiq0pAEy6OTw,Griot Cafe,coffee,5,177,434 Central Ave,07307,40.749556,-74.0466355159879,False,15/10/2020 23:39:50
liGhMnhZWO_R17u9sAB9YQ,Oslo Coffee Roasters,coffee,3.5,193,133-B Roebling St,11211,40.714642,-73.956599,False,15/10/2020 23:39:50
gectwf0ELo4uBpgBFCnRCQ,Blend: Coffee + CoWork,coffee,4.5,55,6808 4th Ave,11220,40.63513,-74.02352,False,15/10/2020 23:39:50
PVnBdZsxd9EdSUxkyZB_xw,The Caffeine Underground,coffee,4.5,63,447 Central Ave,11221,40.69219,-73.91455,False,15/10/2020 23:39:50
aAqdmE9QFLLQsYDMibtbJA,Mama Eatery,coffee,4,126,46 Mulberry St,10013,40.71503,-73.99956,False,15/10/2020 23:39:50
dAoDMvczet_r65mjBSQnJA,Corner Slice,coffee,4,111,600 11th Ave,10036,40.7623377,-73.9967579,False,15/10/2020 23:39:50
X85b5MKaSWNiiNl6nQqseA,Lazy Suzy Cafe & Shop,coffee,5,37,703 Hart St,11221,40.69946,-73.92549,False,15/10/2020 23:39:50
PevQg80JGAhgMf0BKWsa_A,Java Girl,coffee,4,209,348 E 66th St,10065,40.76415,-73.95939,False,15/10/2020 23:39:50
ACR54GRDBIcL5lQLFL2IGg,Getaway,coffee,5,36,158 Green St,11222,40.73363,-73.95511,False,15/10/2020 23:39:50
oXcklrwG266XY3qyADCTWw,Root Hill Cafe,coffee,3.5,177,262 4th Ave,11215,40.6760388106977,-73.9842016369568,False,15/10/2020 23:39:50
lm6AchFt32BqTf3OoQBBPw,Sonbobs,coffee,5,46,34-15 28th Ave,11103,40.7673603,-73.917382,False,15/10/2020 23:39:50
AiJ57vdvqBG431_eeDE8_w,Caffe Roma Pastry,coffee,3.5,307,385 Broome St,10013,40.7202399,-73.99681,False,15/10/2020 23:39:50
D6FIbzVVd0JjzGb4jxxaEQ,Beny's Delice,coffee,4,120,903 Fulton St,11238,40.6836638,-73.9671519,False,15/10/2020 23:39:50
MN17Htz75s1aZvO5nltzPA,Haven Cafe,coffee,4.5,56,147 Mott St,10013,40.71885,-73.99668,False,15/10/2020 23:39:50
OwPRtT-Xu5uc2bAfIy6NWw,Joe Coffee Company,coffee,4,165,405 W 23rd St,10011,40.7469020720739,-74.0016702997605,False,15/10/2020 23:39:50
MHqjy9jTeMQqqNRPzyI2Aw,Café Regular du Nord,coffee,4,153,158 Berkeley Pl,11217,40.67514,-73.975459,False,15/10/2020 23:39:50
pE3OsrPKlpG0R0VpJHbqPg,Variety,coffee,4,121,146 Wyckoff Ave,11237,40.702651,-73.917107,False,15/10/2020 23:39:50
JagdE5Vv84kTkHga4Th2EA,Sip A Cup,coffee,5,34,2517 30th Ave,11102,40.7686472,-73.9248045,False,15/10/2020 23:39:50
MB8yE2zRveecPR4bILb_0g,La Colombe Coffee,coffee,4,87,75 Vandam St,10013,40.7266995,-74.0070413,False,15/10/2020 23:39:50
w8Mv4_Yiw5JGPV5BP0N5og,Corvo Coffee,coffee,4,108,542 9th Ave,10018,40.75695,-73.9935,False,15/10/2020 23:39:50
FSQsMolZ5SONv0I1trhvwA,Moa Coffee,coffee,5,41,43-04 30th Ave,11103,40.76243,-73.91258,False,15/10/2020 23:39:50
_0VARjCkDlSPfzCA5nAo0Q,Den Social Cafe,coffee,5,33,65 W 36th St,10018,40.75093,-73.98624,False,15/10/2020 23:39:50
59dulpe8fTkvAtDVIdAW4Q,Brooklyn Whiskers Bakery,coffee,4,173,1037 Broadway,11221,40.695387,-73.9321664,False,15/10/2020 23:39:50
xGkjOhRnsIQz_maA6tfhbA,Winner,coffee,4.5,46,376 7th Ave,11215,40.665709,-73.982375,False,15/10/2020 23:39:50
qvwJSGnJBD4_vWCWHgWHmA,Dr Smood - Broadway Organic Cafe,coffee,4,159,1151 Broadway,10001,40.74432,-73.98919,False,15/10/2020 23:39:50
bXwYrfKJxAoEIvulX3TVcA,Paris Baguette,coffee,3.5,208,591 Lexington Ave,10022,40.7574976238613,-73.9713892650818,False,15/10/2020 23:39:50
-zzMDQkhZzrnBUdrfpG3Ng,Ange Noir Cafe,coffee,4,104,247 Varet St,11206,40.70426,-73.93419,False,15/10/2020 23:39:50
5UR2nOXYZAakXAoHHoBqNg,7th Avenue Donuts,coffee,3.5,244,324 7th Ave,11215,40.667279,-73.981574,False,15/10/2020 23:39:50
jF2iygogFDhvY-54GQbf7A,Matto Espresso,coffee,4.5,71,114 East 40th St,10016,40.75024,-73.97776,False,15/10/2020 23:39:50
3erDg5x5OYgJjaPkV_ysLw,Birch Coffee,coffee,4,103,432 Third Ave,10016,40.7434044,-73.9799957,False,15/10/2020 23:39:50
d9b91ZUbwaD4FQmlfSecpQ,Café M,coffee,4,157,315 5th Ave,10016,40.747094,-73.985284,False,15/10/2020 23:39:50
_l40VhhS3pNm55yZTLgLuw,Velvet Brooklyn,coffee,4.5,80,174 Broadway,11211,40.7100847891067,-73.9625787734985,False,15/10/2020 23:39:50
6Vb5PonmBLuOeDCn9FW-7w,Sip N' Play,coffee,5,34,471 5th Ave,11228,40.668095,-73.986879,False,15/10/2020 23:39:50
T5kcIHgs0fBq0GfKjGPG0g,Super Nice Coffee and Bakery,coffee,4.5,61,156 E 117th St,10035,40.79914,-73.94098,False,15/10/2020 23:39:50
dnhEMFIYnkF0ke5oWv9hMg,BAMBU,coffee,4.5,45,124B Hester St,10002,40.71697,-73.99471,False,15/10/2020 23:39:50
jpAfNfVAFTCpXU7lRepRbw,Merriweather Coffee + Kitchen,coffee,4,93,428 Hudson St,10014,40.7305599,-74.0065,False,15/10/2020 23:39:50
4WTm6Dolt0FbTaFt8t-cvQ,Think Coffee,coffee,3,411,123 4th Ave,10003,40.7330253,-73.9897646,False,15/10/2020 23:39:50
-zzMDQkhZzrnBUdrfpG3Ng,Ange Noir Cafe,coffee,4,104,247 Varet St,11206,40.70426,-73.93419,False,15/10/2020 23:39:50
SXlGRUSIJ3oOx-rWFmjYQQ,Think Coffee Bowery,coffee,3.5,281,1 Bleecker St,10012,40.725421,-73.992469,False,15/10/2020 23:39:50
D9Tx6YmW5EB9KZO0_EcYxw,Barachou,coffee,4.5,52,449 Amsterdam Ave,10024,40.78477,-73.976912,False,15/10/2020 23:39:50
uAYBJgCCLvywdT6GIf2xdg,Masseria Caffé & Bakery,coffee,4.5,55,235 W 48th St,10036,40.7605998206394,-73.9860405711449,False,15/10/2020 23:39:50
fUuy7SqkGJPWpF5NwDklFA,Astoria Provisions,coffee,4,161,12-23 Astoria Blvd,11103,40.7722612331431,-73.9291319623589,False,15/10/2020 23:39:50
uOPewxBt6js1jWnYqtbZ9g,Espresso 77,coffee,3,403,35-57 77th St,11372,40.7496218,-73.888885,False,15/10/2020 23:39:50
mxsbNvFTy6_4nSq-UWcYkw,787 Coffee,coffee,5,28,228 E 80th St,10075,40.77435,-73.95557,False,15/10/2020 23:39:50
aNCF4-9nH3hbLJXqIW3EgA,Semicolon Cafe,coffee,4.5,74,77 Hudson St,07302,40.714351,-74.034801,False,15/10/2020 23:39:50
Tka9gs_RdLJ-8WBFDzq6SA,Bohaus,coffee,4.5,76,406 Marcus Garvey Blvd,11216,40.68294,-73.93831,False,15/10/2020 23:39:50
E-zoS-f4TCTl2V2kx-n01w,Baruir's Coffee,coffee,4.5,88,40-07 Queens Blvd,11104,40.7439885639833,-73.9240009966681,False,15/10/2020 23:39:50
_n5AWGe4zh9OdSMxyoMb1A,Café Angelique,coffee,3.5,216,68 Bleecker St,10012,40.7262799539801,-73.9955807733993,False,15/10/2020 23:39:50
18-qEPtsL2lbZH4ianmicg,The Granddaddy,coffee,4,114,290 Grand St,10002,40.71782,-73.992,False,15/10/2020 23:39:50
KnyqjLG2x2VUToEzeVfFFA,The Alley,coffee,3.5,145,68 Cooper Sq,10003,40.7292878143919,-73.9909341307257,False,15/10/2020 23:39:50
HYCnQ1-b9NkzVTzuo5vxvQ,Bluestone Lane Astor Place Coffee Shop,coffee,4,131,51 Astor Pl,10003,40.730139,-73.9901293,False,15/10/2020 23:39:50
DogJot30xkGTW95kXUM7iQ,Judy's,coffee,5,43,4022 5th Ave,11232,40.65033,-74.00508,False,15/10/2020 23:39:50
4RRaroFBdXjQTS_1_7FDsg,Gregorys Coffee,coffee,4,120,48 E 33rd St,10016,40.7467398,-73.9829561,False,15/10/2020 23:39:50
s7maX59TbCDd4AuyRP_P-A,Cup,coffee,4,100,79 Norman Ave,11222,40.7253758,-73.9523385,False,15/10/2020 23:39:50
iAiQP9RjAxv395tpjb8IUA,Westside Coffee Shop,coffee,4,78,323 Church St,10013,40.7200908286163,-74.0036646920307,False,15/10/2020 23:39:50
OPOmqhGguJY8W5LyenzQAQ,ViVi Bubble Tea,coffee,3.5,144,226 E 14th St,10003,40.732567,-73.986229,False,15/10/2020 23:39:50
Udzb__quU3zAKLsWBUIDHQ,Vintage,coffee,4.5,81,23-14 Ditmars Blvd,11105,40.779247,-73.9155789,False,15/10/2020 23:39:50
3RdrV08_Ni-4xRDxROTYHA,Dr Smood - Soho Organic Cafe,coffee,4,118,470 Broome St,10013,40.72282,-74.0014,False,15/10/2020 23:39:50
nYhEcrY0zqh6Hc3-ERcVXw,Silk Road Cafe,coffee,3.5,162,30 Mott St,10013,40.714702,-73.998573,False,15/10/2020 23:39:50
h42-x-yyEuuSV1RrPmfYWg,David Rubenstein Atrium,coffee,4,83,61 W 62nd St,10023,40.77112,-73.98283,False,15/10/2020 23:39:50
Q6y8hxohtBjzbnkdyuU1zQ,"Cusp, Crepe and Espresso Bar",coffee,4,82,321 7th Ave,11215,40.6671556721697,-73.9813102651789,False,15/10/2020 23:39:50
S9T8kG8xTPaQ1PxLE_VdYg,Devocion,coffee,4,98,25 E 20th St,10003,40.73904,-73.98916,False,15/10/2020 23:39:50
rrxcBTWS827bJ4oBr5a_ww,Silvana,coffee,3.5,277,300 W 116th St,10026,40.8043464658849,-73.9556999961065,False,15/10/2020 23:39:50
0vuzpq5d_KdFHDmBblKuVg,Your Way Cafe,coffee,4,103,17 Wilson Ave,11237,40.7034683227539,-73.9300689697266,False,15/10/2020 23:39:50
T1aZAWSiZtSP52ToGNNX2w,Poke Burrito,coffee,4,108,3707 30th Ave,11103,40.7647,-73.91609,False,15/10/2020 23:39:50
1TWe-XyitlZDPeAoBHa6oQ,Koala Cafe,coffee,5,40,905 Franklin Ave,11225,40.6676399,-73.9588627,False,15/10/2020 23:39:50
DxeD4Jw3gsImI-olCOB0bA,Little Canal,coffee,4,118,26 Canal St,10002,40.714309,-73.990417,False,15/10/2020 23:39:50
r7x6Ov3WaCLqrl9pCxJh2A,Short Grain,coffee,4,319,183 Montgomery St,07302,40.717208,-74.042961,False,15/10/2020 23:39:50
L-wRe60w0SkwB4xcQuyptA,Brown Butter,coffee,4,137,413 Tompkins Ave,11216,40.68344,-73.94367,False,15/10/2020 23:39:50
CP5uo6PaoStDTYgr6d1IDA,Pret A Manger,coffee,3.5,167,11 W 42nd St,10036,40.7543,-73.98179,False,15/10/2020 23:39:50
iAiQP9RjAxv395tpjb8IUA,Westside Coffee Shop,coffee,4,78,323 Church St,10013,40.7200908286163,-74.0036646920307,False,15/10/2020 23:39:50
AuALgOrIktCTCGkMABlIJg,Parrot Coffee,coffee,4.5,66,3112 Ditmars Blvd,11105,40.775657,-73.910496,False,15/10/2020 23:39:50
M-1k30Dgcc1OxZ8buddE4Q,HARBS SoHo,coffee,4,113,465 W Broadway,10012,40.726366,-74.000015,False,15/10/2020 23:39:50
R7V8ZztJ0kRSvVqanXjb5g,OS Cafe,coffee,5,35,535 6th Ave,11215,40.66476,-73.98648,False,15/10/2020 23:39:50
s6NjuiNtX0HU3viSNAm6ug,Bluestone Lane Times Square Coffee Shop,coffee,4,114,11 Times Sq,10036,40.756538,-73.989889,False,15/10/2020 23:39:50
oizdBfC13iDuerAFQcTPpw,The Wooly Daily,coffee,4,74,11 Barclay St,10007,40.7122300098673,-74.0085512129864,False,15/10/2020 23:39:50
cRmRAl5HHJcysKBSrHivHA,Lamano,coffee,4,102,265 W 20th St,10011,40.7433797337789,-73.9994259551167,False,15/10/2020 23:39:50
HUHw-U0AxAXjBg1Zf9HXCA,Think Coffee,coffee,3.5,230,73 8th Ave,10014,40.739551,-74.003078,False,15/10/2020 23:39:50
Ts_ohrFBix3876g2-hm_Xg,Café Grumpy,coffee,3.5,183,383 7th Ave,11215,40.6651992797852,-73.9826126098633,False,15/10/2020 23:39:50
HymE_fFyzR54pJzeXaecQA,Moge Tee,coffee,4,100,69 Cooper Sq,10003,40.7287,-73.9900399,False,15/10/2020 23:39:50
4OjAtoUyYI5CRn1iY3iH_w,Pabade Cafe and Bakery,coffee,5,30,135 East 110 St,10029,40.79506,-73.94474,False,15/10/2020 23:39:50
MYYWU9rEIRZw43lACKXzTQ,Yours Truly,coffee,4,88,8 Spring St,10012,40.7210275432472,-73.9944903889549,False,15/10/2020 23:39:50
RRc4Coiox3JywWe2RqeNxQ,Van Leeuwen Ice Cream,coffee,4.5,64,1250 6th Ave,10020,40.75893,-73.97958,False,15/10/2020 23:39:50
SWyTX6h25PVmzB5BI-Ebgw,Empire Coffee & Tea Company,coffee,4.5,227,338 Bloomfield St,07030,40.74135,-74.03075,False,15/10/2020 23:39:50
r9wwILW7TAfvLq-akfT0CQ,T2,coffee,4.5,52,67 Prince St,10012,40.7239277,-73.9967085,False,15/10/2020 23:39:50
lPrP-yl5jMSDRdJc4VL1zA,Coffee Tossy,coffee,4,116,42-14 Greenpoint Ave,11104,40.7404579460604,-73.922641351819,False,15/10/2020 23:39:50
0nvJPFqv5VD-Bf2WtzD0rA,One More Charm,coffee,4.5,33,236 7th Ave,11215,40.66983,-73.97932,False,15/10/2020 23:39:50
xYOJtt8WH7C9WPhohqEbcg,Lips Cafe,coffee,5,34,1412 Nostrand Ave,11226,40.6519264758132,-73.949863678108,False,15/10/2020 23:39:50
M6VHFczNLTS0je4KWNpE0Q,Le Pain Quotidien,coffee,3.5,271,861 Lexington Ave,10065,40.7657519724279,-73.9653012156487,False,15/10/2020 23:39:50
ByBZ2UskVgZftg1JlG_w2w,Joe Coffee Company,coffee,4,116,187 Columbus Ave,10023,40.7750798,-73.9803673,False,15/10/2020 23:39:50
ykTc4pZYEAY0Esd0yVFSOQ,Vin Sur Vingt,coffee,4.5,58,66 W 84th St,10024,40.78492,-73.97291,False,15/10/2020 23:39:50
BFU9KmbFDnEHZCvWBInaAA,Noisette Pastries,coffee,4,108,24-21 Steinway St,11103,40.7683601,-73.9110031,False,15/10/2020 23:39:50
ZkzfvzknQN5qdslUWARIqQ,Cute Cat Cafe,coffee,4,91,6669 Fresh Pond Rd,11385,40.70687,-73.8968,False,15/10/2020 23:39:50
f6GLfOLLnnpyuescOYzmpA,Seeds of Love,coffee,4.5,48,421 Court St,11231,40.6788236,-73.9974039,False,15/10/2020 23:39:50
PW3ty0qUsqcLHKfFlhY-7A,11th Street Cafe,coffee,4,145,327 W 11th St,10014,40.735778901325,-74.007258262333,False,15/10/2020 23:39:50
lmVjDXOlaxkPacmorZXn4g,Bon Vivant New York,coffee,4.5,44,231 E 58th St,10022,40.76042,-73.96557,False,15/10/2020 23:39:50
9J02qsa0TkpcRi1XRm4gOg,Vivi Bubble Tea,coffee,3.5,204,170 W 23rd St,10011,40.743579864502,-73.9954376220703,False,15/10/2020 23:39:50
O8Ku5ZChZ14uk7sSgQ6BSA,Slick Willie Table & Bar,coffee,4,95,179 Meserole Ave,11222,40.728369,-73.949301,False,15/10/2020 23:39:50
pkBbvq2EeploNrKDkwSqng,Grass Roots Juicery,coffee,3.5,176,336A Graham Ave,11211,40.7142567,-73.9442134,False,15/10/2020 23:39:50
p7AK3xaLGgyG1jYP8kSzNw,Caffe Bene,coffee,4,84,378 Canal St,10013,40.7210044260522,-74.0043499055924,False,15/10/2020 23:39:50
htAcLoJzr01QQE_wh1hRNQ,News Bar Cafe,coffee,3.5,238,107 University Pl,10003,40.73414,-73.99222,False,15/10/2020 23:39:50
qauE0RX0J519WJw1zjI3VQ,Ost Cafe,coffee,4.5,57,511 Grand St,10002,40.71445,-73.98214,False,15/10/2020 23:39:50
R8OGE7C4u_22y8KL8zdHyQ,The Mill Coffee Company,coffee,4,92,44-61 11th St,11101,40.7483347,-73.9495972,False,15/10/2020 23:39:50
MJFtBv5iCEGXmMaLB8SD2g,The Butchers Daughter,coffee,3.5,158,271 Metropolitan Ave,11211,40.7148770181947,-73.9585433333333,False,15/10/2020 23:39:50
PW3ty0qUsqcLHKfFlhY-7A,11th Street Cafe,coffee,4,145,327 W 11th St,10014,40.735778901325,-74.007258262333,False,15/10/2020 23:39:50
O8Ku5ZChZ14uk7sSgQ6BSA,Slick Willie Table & Bar,coffee,4,95,179 Meserole Ave,11222,40.728369,-73.949301,False,15/10/2020 23:39:50
d1BU81f_yEqUfFjKMNQjsw,bwè kafe,coffee,4.5,140,140 River Dr S,07310,40.7307073,-74.0316501,False,15/10/2020 23:39:50
8BjVpYMTi1VyWvLWGiFBEA,LIC Corner Cafe,coffee,4,98,21-03 45th Rd,11101,40.746744,-73.94761,False,15/10/2020 23:39:50
OZtXG5DUsJZrtMFWodCNnA,Harlem Food Bar,coffee,3.5,260,2100 Frederick Douglass Blvd,10026,40.8028100298629,-73.9563177244257,False,15/10/2020 23:39:50
N8ZXXxn0RbLo97xoT19RTg,Plowshares Coffee Roasters,coffee,4,166,2730 Broadway,10025,40.800136083235,-73.9677886525782,False,15/10/2020 23:39:50
8ehHoCBvudFwyhVywL99PQ,John's Coffee Shop,coffee,4,134,823 2nd Ave,10017,40.75115,-73.9716,False,15/10/2020 23:39:50
rQM-N0bohRrtAIYLnK0K8Q,Green Leafs Juice Bar,coffee,4.5,54,41-51 49th St,11104,40.7447781596348,-73.9154222575323,False,15/10/2020 23:39:50
btieKMUm5KZn9sbHVOqBtw,The Spot,coffee,4,83,61-05 Madison St,11385,40.7072062790394,-73.8969679176807,False,15/10/2020 23:39:50
LiKQbuKicvFE4aN9GLj7Vw,Naidre's Cafe & Bakery,coffee,3.5,202,384 7th Ave,11215,40.665391,-73.9830214,False,15/10/2020 23:39:50
NAKyofVbdyf5msnrLVchYg,Bittersweet,coffee,4,125,180 Dekalb Ave,11205,40.689498,-73.9725219,False,15/10/2020 23:39:50
MKEMRu-eSKZ_TR7IEGtGGQ,Bar Beau,coffee,4.5,53,61 Withers St,11211,40.71695,-73.95009,False,15/10/2020 23:39:50
1aD88qNRb08LGBkl84GQTA,Little Collins,coffee,4.5,827,708 3rd Ave,10022,40.75233,-73.97353,False,15/10/2020 23:39:50
